,data,cliente,id_produto,descricao,quantidade,valor_und,forma_pag
263,29/07/2025,1.0,330,PO FACIAL FINALIZADOR VEGANO MAX LOVE,"1,00","9,99",CARTÃO DÉBITO
264,29/07/2025,1.0,901,MASCARA PARA CILIOS A PROVA D'AGUA FEBELLA,"1,00","10,00",CARTÃO DÉBITO
265,29/07/2025,1.0,370,BASE MATE LOVE RAIN,"1,00","15,00",CARTÃO DÉBITO
266,29/07/2025,1.0,369,BLUSH BASTAO LOVE RAIN,"1,00","14,99",CARTÃO DÉBITO
267,29/07/2025,1.0,280,MOUSSE MICELAR BABABELL,"1,00","20,00",CARTÃO DÉBITO
268,29/07/2025,1.0,757,SABONETE FACIAL BABASOUL CHICLETE,"1,00","9,99",CARTÃO DÉBITO
269,29/07/2025,1.0,360,PÓ FADA ILUMINADOR LOVE RAIN,"1,00","10,00",CARTÃO DÉBITO
270,29/07/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","15,00",CARTÃO DÉBITO
271,29/07/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","15,00",CARTÃO DÉBITO
272,29/07/2025,1.0,760,CORRETIVO LUA E NEVE,"1,00","10,00",CARTÃO DÉBITO
273,29/07/2025,1.0,333,GEL PARA SOMBRANCELHA MELU,"1,00","9,99",CARTÃO DÉBITO
274,29/07/2025,1.0,379,BRILHO LABIAL MORANGUINHO,"1,00","4,00",CARTÃO DÉBITO
275,30/07/2025,1.0,542,PIRANHA METAL COM STRASS MÉDIA,"1,00","15,99",CARTÃO CRÉDITO
276,31/07/2025,1.0,163,CANETA CAPIVARA LED,"1,00","15,00",DINHEIRO
277,31/07/2025,1.0,898,LIP GLOSS STITCH SPINE,"1,00","15,00",DINHEIRO
278,31/07/2025,1.0,952,DIÁRIO CAPIVARA COM CADEADO,"1,00","37,00",DINHEIRO
279,31/07/2025,1.0,863,HIDRATANTE CORPO E MÃOS STITCH,"1,00","10,00",DINHEIRO
280,31/07/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
281,31/07/2025,1.0,491,LIGA DE SILICONE,"1,00","5,00",PIX
282,31/07/2025,1.0,514,LAÇO COM 2,"1,00","10,00",PIX
283,31/07/2025,1.0,481,KIT XUXINHA SIMPLES INFANTIL C/ APLIQUE C/2 UND,"1,00","4,00",PIX
284,31/07/2025,1.0,484,XUXINHA KIT INFANTIL,"1,00","3,00",PIX
285,31/07/2025,1.0,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","35,00",PIX
286,31/07/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",PIX
287,31/07/2025,1.0,1083,KIT TOUCH 14PCS PONTA DUPLA,"1,00","35,00",PIX
288,01/08/2025,1.0,720,CONJ.FOLHEADO BRINCO/CORRENTE/PINGENTE,"1,00","45,00",PIX
289,01/08/2025,1.0,725,BRINCO FOLHEADO DOURADO,"1,00","35,00",CARTÃO CRÉDITO
290,01/08/2025,1.0,974,COLAR BIJOUX PROMOÇÃO,"1,00","20,00",CARTÃO CRÉDITO
291,01/08/2025,1.0,629,BRINCOS BIJOUX,"1,00","21,99",CARTÃO CRÉDITO
292,01/08/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",CARTÃO CRÉDITO
293,01/08/2025,1.0,662,APLIQUE CABELO CARNAVAL,"1,00","4,99",CARTÃO DÉBITO
294,01/08/2025,1.0,1059,CADERNO INTELIGENTE 10 DISCOS,"1,00","20,00",CARTÃO DÉBITO
295,01/08/2025,1.0,947,CAIXA PRESENTE TAM.PP,"2,00","5,00",CARTÃO DÉBITO
296,01/08/2025,1.0,547,PIRANHA GRANDE,"1,00","12,00",PIX
297,01/08/2025,1.0,766,PORTA CARTAO FEMININO,"1,00","20,00",PIX
298,01/08/2025,1.0,1090,CAMISA MASCULINA DRY FIT,"1,00","30,00",CARTÃO DÉBITO
299,01/08/2025,1.0,755,BLIND BOX STITCH ACESSORIO,"1,00","15,00",CARTÃO DÉBITO
300,01/08/2025,1.0,783,CARTELA DE ADESIVOS PERSONAGENS,"1,00","7,00",CARTÃO DÉBITO
301,01/08/2025,1.0,1076,BOBBIE GOODS STITCH,"1,00","40,00",DINHEIRO
302,01/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
303,01/08/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",CARTÃO CRÉDITO
304,01/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
305,02/08/2025,1.0,959,PELÚCIA CAPIVARA MOCHILA MED 20CM,"1,00","62,99",DINHEIRO
306,02/08/2025,1.0,236,SACOLA DE PAPEL P/ PRESENTE COM ALÇA MED,"1,00","11,00",DINHEIRO
307,02/08/2025,1.0,426,COPO TERMICO 1.200ML STANLEY,"1,00","120,00",DINHEIRO
308,02/08/2025,1.0,1039,GUACHE BASTÃO KAZ,"1,00","31,99",DINHEIRO
309,05/08/2025,1.0,968,CONJ PIJAMA ADULTO STITCH DE MANGAS E CALÇA COMPRIDA,"1,00","80,00",PIX DIRETO
310,05/08/2025,1.0,1092,SHORT MASCULINO DUPLO  DRY FIT,"1,00","60,00",PIX DIRETO
311,05/08/2025,1.0,1087,CAMISA MASCULINA 1 LINHA,"1,00","40,00",PIX DIRETO
312,05/08/2025,1.0,1089,CAMISA MASCULINA DRY FIT ADIDAS,"1,00","35,00",PIX DIRETO
313,05/08/2025,1.0,1089,CAMISA MASCULINA DRY FIT ADIDAS,"1,00","35,00",PIX DIRETO
314,05/08/2025,1.0,1109,GARRAFA TERMICA 7500 ML C/ CHAVEIRO,"1,00","55,00",PIX DIRETO
315,05/08/2025,1.0,560,TIARA,"1,00","10,00",CARTÃO CRÉDITO
316,06/08/2025,1.0,603,PIJAMA AMERICANO FEMININO,"2,00","40,00",CARTÃO DÉBITO
317,06/08/2025,1.0,861,AGUA MICELAR STITCH,"1,00","10,00",CARTÃO CRÉDITO
318,06/08/2025,1.0,862,SABONETE LIQUIDO FACIAL STITCH,"1,00","10,00",CARTÃO CRÉDITO
319,06/08/2025,1.0,315,LAPIS SOBRANCELHA SAFIRA,"1,00","5,00",CARTÃO CRÉDITO
320,06/08/2025,1.0,380,BALM HIDRATANTE LABIAL CACTO E SMILESS,"1,00","5,00",PIX
321,06/08/2025,1.0,809,ANEL PARA TRANÇA,"1,00","3,00",PIX
322,06/08/2025,1.0,501,PULSEIRA MIÇANGAS KIT COM 4,"1,00","12,00",PIX
323,06/08/2025,1.0,281,BRILHO LABIAL MISS ROSE,"1,00","9,99",PIX
324,06/08/2025,1.0,546,PIRANHA MÉDIA,"1,00","10,00",PIX
325,06/08/2025,1.0,345,MINE ESPONJA PINGO COM/3,"1,00","7,99",PIX
326,06/08/2025,1.0,469,KIT TIC TAC INFANTIL E PIRANHA PEQ C/4 UND,"1,00","3,99",PIX
327,06/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
328,06/08/2025,1.0,498,UNHA POSTICA INFANTIL,"1,00","8,00",PIX
329,06/08/2025,1.0,877,PIRANHA DE FLOR GRANDE PROMOÇÃO,"1,00","9,99",DINHEIRO
330,06/08/2025,1.0,445,CHAVEIROS EM PROMOÇÃO,"1,00","7,00",DINHEIRO
331,06/08/2025,1.0,1056,CHAVEIROS EM PROMOÇÃO,"1,00","4,99",DINHEIRO
332,06/08/2025,1.0,156,CHAVEIRO CAPIVARA  PEQ.,"2,00","9,99",DINHEIRO
333,06/08/2025,1.0,315,LAPIS SOBRANCELHA SAFIRA,"1,00","5,00",PIX
334,08/08/2025,1.0,416,CANETA LUXO C/ PONTEIRA,"3,00","12,00",DINHEIRO
335,13/08/2025,1.0,596,MOCHILA COSTA AÇO,"1,00","160,00",CARTÃO DÉBITO
336,13/08/2025,1.0,91,ENTREGA,"1,00","10,00",CARTÃO DÉBITO
337,13/08/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","12,99",PIX DIRETO
338,13/08/2025,1.0,399,LAÇO CREPE,"1,00","13,00",PIX DIRETO
339,13/08/2025,1.0,22,LAPIS INFINITO C/ PONTEIRA STITCH,"1,00","10,00",PIX DIRETO
340,13/08/2025,1.0,898,LIP GLOSS STITCH SPINE,"1,00","15,00",PIX DIRETO
341,13/08/2025,1.0,22,LAPIS INFINITO C/ PONTEIRA STITCH,"1,00","10,00",PIX DIRETO
342,13/08/2025,1.0,561,TIARA,"1,00","12,00",PIX DIRETO
343,13/08/2025,1.0,226,SACO PRESENTE TAM.30X44CM,"3,00","1,99",PIX DIRETO
344,13/08/2025,1.0,766,PORTA CARTAO FEMININO,"1,00","20,00",PIX DIRETO
345,13/08/2025,1.0,1117,LIP GLOSS STITCH CADEADO,"1,00","15,00",CARTÃO CRÉDITO
346,13/08/2025,1.0,828,KIT FLOR PIRANHA/XUXINHA/ELASTICO,"1,00","24,00",CARTÃO CRÉDITO
347,13/08/2025,1.0,731,PULSEIRA BERLOQUE ADULTO,"1,00","10,00",CARTÃO CRÉDITO
348,13/08/2025,1.0,828,KIT FLOR PIRANHA/XUXINHA/ELASTICO,"1,00","24,00",CARTÃO CRÉDITO
349,13/08/2025,1.0,731,PULSEIRA BERLOQUE ADULTO,"1,00","10,00",CARTÃO CRÉDITO
350,13/08/2025,1.0,1068,PIRANHA PLÁSTICO PROMOÇÃO P,"1,00","5,00",CARTÃO CRÉDITO
351,14/08/2025,1.0,948,CONJ.FOLHEADO BRINCO/CORRENTE/PINGENTE,"1,00","40,00",CARTÃO DÉBITO
352,14/08/2025,1.0,238,EMBALAGEM PAPEL BOCA PALHAÇO/ PRESENTE TAM. PP,"1,00","6,00",CARTÃO DÉBITO
353,14/08/2025,1.0,1010,FAIXA ELASTICA DE CABELO LISA,"1,00","6,00",CARTÃO DÉBITO
354,15/08/2025,1.0,392,LENCO QUADRADO DE CETIM GRANDE,"1,00","20,00",CARTÃO DÉBITO
355,15/08/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",CARTÃO DÉBITO
356,19/08/2025,1.0,861,AGUA MICELAR STITCH,"1,00","10,00",CARTÃO DÉBITO
357,19/08/2025,1.0,862,SABONETE LIQUIDO FACIAL STITCH,"1,00","10,00",CARTÃO DÉBITO
358,19/08/2025,1.0,306,GLOSS LIP VOLUMOSO MAX LOVE,"1,00","9,99",CARTÃO DÉBITO
359,19/08/2025,1.0,315,LAPIS SOBRANCELHA SAFIRA,"1,00","5,00",CARTÃO DÉBITO
360,19/08/2025,1.0,304,LIP TINT BELLE ANGEL (PROMOÇÃO),"1,00","5,00",CARTÃO DÉBITO
361,19/08/2025,1.0,913,PALETA 3 EM 1 ILUM+BLUSH+CONTORNO BOBBI RARA,"1,00","15,00",PIX
362,19/08/2025,1.0,330,PO FACIAL FINALIZADOR VEGANO MAX LOVE,"1,00","9,99",PIX
363,19/08/2025,1.0,902,BATOM 5D LIPSTICK MISS ROYAL,"1,00","10,00",PIX
364,19/08/2025,1.0,276,AGUA MICELAR LADY BEAUTY,"1,00","9,99",PIX
365,19/08/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",PIX
366,19/08/2025,1.0,833,ACRESSIMO,"1,00","1,00",PIX
367,19/08/2025,1.0,496,TIARA LAÇO INFANTIL,"1,00","11,99",CARTÃO CRÉDITO
368,19/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
369,22/08/2025,1.0,997,PIRANHA ADULTO PEQUENA C/ STRASS,"1,00","12,00",PIX
370,23/08/2025,1.0,900,BATOM CLASSIC LIPSTICK,"1,00","8,00",DINHEIRO
371,23/08/2025,1.0,905,SERUM FACIAL 3 EM 1  MAX LOVE,"1,00","10,00",DINHEIRO
372,23/08/2025,1.0,333,GEL PARA SOMBRANCELHA MELU,"1,00","9,99",DINHEIRO
373,23/08/2025,1.0,776,KIT PIRANHA INFANTIL C/2 UND PROMOÇÃO,"1,00","6,00",PIX
374,23/08/2025,1.0,804,CHAVEIRO STITCH C/ CALCULADORA,"1,00","16,00",PIX
375,23/08/2025,1.0,782,PINTURA DIAMANTE PERSONANGENS,"1,00","20,00",PIX
376,23/08/2025,1.0,1069,SQUISHY GATO GRANDE,"1,00","22,00",PIX
377,23/08/2025,1.0,679,TIC TAC KIT C/APLIQUE C/6 INFANTIL,"1,00","13,00",PIX
378,23/08/2025,1.0,715,KIT MIÇANGAS INFANTIL,"1,00","30,00",PIX
379,23/08/2025,1.0,849,PELUCIA CAPIVARA MED 20CM,"1,00","50,00",DINHEIRO
380,23/08/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",DINHEIRO
381,23/08/2025,1.0,560,TIARA,"1,00","10,00",DINHEIRO
382,23/08/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","15,00",DINHEIRO
383,23/08/2025,1.0,865,BOLSA MOCHILA CANGURU E PELÚCIA REMOVIVEL STITCH,"1,00","110,00",CARTÃO CRÉDITO
384,23/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
385,23/08/2025,1.0,887,CONJ PIJAMA FEMININO AMERICANO DE MANGAS CURTA E SHORT,"1,00","65,00",CARTÃO DÉBITO
386,23/08/2025,1.0,580,BOLSA T60 MALA ESPORTIVA,"1,00","70,00",CARTÃO DÉBITO
387,23/08/2025,1.0,494,ELASTICO BABY SIZE BOX,"1,00","15,00",PIX DIRETO
388,23/08/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",PIX DIRETO
389,23/08/2025,1.0,870,BRINCO FOLHEADO AÇO,"1,00","10,00",PIX
390,23/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
391,23/08/2025,1.0,942,BRINCO EARCUFF FOLHEADO,"1,00","15,00",PIX
392,23/08/2025,1.0,745,CHAVEIRO LETRAS,"1,00","10,00",PIX
393,26/08/2025,1.0,176,KIT TOUCH PONTA DUPLA 24 PCS,"1,00","49,99",CARTÃO CRÉDITO
394,26/08/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",CARTÃO CRÉDITO
395,26/08/2025,1.0,1115,SQUISHY HÉROIS,"1,00","16,00",CARTÃO CRÉDITO
396,26/08/2025,1.0,1139,GARRAFA TERMICA 600 ML XR-70,"1,00","60,00",CARTÃO CRÉDITO
397,26/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
398,26/08/2025,1.0,869,BOLSA CAPIVARA PELUCIA LATERAL,"1,00","60,00",PIX
399,27/08/2025,1.0,492,TUBO LIGA DE SILICONE,"1,00","6,00",PIX
400,27/08/2025,1.0,321,PALETA SOMBRA LOVELY VIVAI,"1,00","15,00",PIX
401,27/08/2025,1.0,491,LIGA DE SILICONE,"1,00","5,00",PIX
402,27/08/2025,1.0,1070,CHAVEIRO CAPIVARA PORTA MOEDA,"1,00","8,00",CARTÃO CRÉDITO
403,27/08/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",DINHEIRO
404,27/08/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",PIX
405,28/08/2025,1.0,760,CORRETIVO LUA E NEVE,"1,00","10,00",DINHEIRO
406,28/08/2025,1.0,974,COLAR BIJOUX PROMOÇÃO,"1,00","20,00",DINHEIRO
407,28/08/2025,1.0,950,BRINCO FOLHEADO PRATA,"1,00","10,00",DINHEIRO
408,28/08/2025,1.0,304,LIP TINT BELLE ANGEL (PROMOÇÃO),"1,00","5,00",DINHEIRO
409,28/08/2025,1.0,274,BRUMA FIXADORA MAX LOVE,"1,00","10,00",DINHEIRO
410,28/08/2025,1.0,614,COLAR FOLHEADO PRATA,"1,00","59,99",CARTÃO CRÉDITO
411,28/08/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","5,00",PIX
412,28/08/2025,1.0,974,COLAR BIJOUX PROMOÇÃO,"1,00","20,00",CARTÃO DÉBITO
413,28/08/2025,1.0,456,LAÇO INFANTIL INDIVIDUAL,"1,00","10,00",CARTÃO DÉBITO
414,28/08/2025,1.0,679,TIC TAC KIT C/APLIQUE C/6 INFANTIL,"1,00","13,00",CARTÃO DÉBITO
415,28/08/2025,1.0,629,BRINCOS BIJOUX,"1,00","21,99",CARTÃO DÉBITO
416,28/08/2025,1.0,721,BRINCO FOLHEADO DOURADO,"1,00","12,00",CARTÃO DÉBITO
417,28/08/2025,1.0,870,BRINCO FOLHEADO AÇO,"1,00","10,00",CARTÃO DÉBITO
418,28/08/2025,1.0,238,EMBALAGEM PAPEL BOCA PALHAÇO/ PRESENTE TAM. PP,"1,00","6,00",CARTÃO DÉBITO
419,29/08/2025,1.0,455,LAÇO INFANTIL INDIVIDUAL,"1,00","7,99",PIX
420,29/08/2025,1.0,826,COLAR CORDÃO AMIZADE C/2,"1,00","8,00",PIX
421,29/08/2025,1.0,877,PIRANHA DE FLOR GRANDE PROMOÇÃO,"1,00","9,99",PIX
422,29/08/2025,1.0,309,LAPIS DELENIADOR OLHO RUBY ROSE,"1,00","7,00",PIX
423,29/08/2025,1.0,599,PIJAMA INFANTIL MASCULINO,"1,00","30,00",PIX
424,29/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
425,29/08/2025,1.0,1010,FAIXA ELASTICA DE CABELO LISA,"1,00","6,00",CARTÃO CRÉDITO
426,29/08/2025,1.0,1011,FAIXA ELASTICA DE CABELO LISA LARGA,"1,00","7,00",CARTÃO CRÉDITO
427,29/08/2025,1.0,695,BRINCO CARNAVAL BIJOUX,"1,00","9,99",CARTÃO CRÉDITO
428,29/08/2025,1.0,319,BOOB TAPE,"1,00","20,00",PIX DIRETO
429,29/08/2025,1.0,956,GARRAFA CAPIVARA 550ML,"1,00","25,00",CARTÃO DÉBITO
430,29/08/2025,1.0,679,TIC TAC KIT C/APLIQUE C/6 INFANTIL,"2,00","13,00",CARTÃO DÉBITO
431,29/08/2025,1.0,806,"LAPISEIRA STTICH 0,5 C/ REFIL","1,00","15,00",CARTÃO DÉBITO
432,29/08/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","12,99",CARTÃO DÉBITO
433,29/08/2025,1.0,997,PIRANHA ADULTO PEQUENA C/ STRASS,"1,00","12,00",CARTÃO DÉBITO
434,04/09/2025,1.0,1017,PRESILHAS COM STRASS E PÉROLA METAL KIT COM 2,"1,00","8,00",DINHEIRO
435,04/09/2025,1.0,699,BRINCO RESINADO BIJOUX,"1,00","15,00",DINHEIRO
436,04/09/2025,1.0,999,PIRANHA ACETATO PEQUENA,"1,00","11,00",PIX
437,04/09/2025,1.0,1145,MEIA ADULTO ESPORTIVA ANTI- DERRAPANTE C/01 PAR,"1,00","10,00",PIX
438,04/09/2025,1.0,1143,MEIA SOQUETE ADULTO KIT COM 3 PAR,"1,00","10,00",PIX
439,04/09/2025,1.0,21,"LAPISEIRA PERSONAGENS 0,7","1,00","7,99",DINHEIRO
440,04/09/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","16,00",DINHEIRO
441,04/09/2025,1.0,539,PIRANHA PEQUENA,"1,00","12,00",DINHEIRO
442,04/09/2025,1.0,538,PIRANHA PEQUENA,"1,00","8,00",DINHEIRO
443,05/09/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"2,00","7,00",PIX
444,05/09/2025,1.0,960,CHAVEIRO CAPIVARA GRANDE,"1,00","20,00",PIX
445,05/09/2025,1.0,455,LAÇO INFANTIL INDIVIDUAL,"1,00","7,99",PIX
446,05/09/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","5,00",PIX
447,05/09/2025,1.0,898,LIP GLOSS STITCH SPINE,"1,00","15,00",DINHEIRO
448,05/09/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","12,99",DINHEIRO
449,05/09/2025,1.0,279,GLOSS TEEN,"1,00","9,99",DINHEIRO
450,05/09/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","16,00",DINHEIRO
451,05/09/2025,1.0,560,TIARA,"2,00","10,00",DINHEIRO
452,05/09/2025,1.0,995,PIRANHA ADULTO MÉDIA C/ STRASS,"1,00","13,00",DINHEIRO
453,05/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
454,08/09/2025,1.0,731,PULSEIRA BERLOQUE ADULTO,"1,00","10,00",CARTÃO DÉBITO
455,08/09/2025,1.0,1117,LIP GLOSS STITCH CADEADO,"1,00","15,00",CARTÃO DÉBITO
456,08/09/2025,1.0,443,CHAVEIRO GRANDES DIVERSOS,"1,00","16,00",DINHEIRO
457,09/09/2025,1.0,913,PALETA 3 EM 1 ILUM+BLUSH+CONTORNO BOBBI RARA,"1,00","15,00",PIX
458,09/09/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","15,00",PIX
459,09/09/2025,1.0,760,CORRETIVO LUA E NEVE,"1,00","10,00",PIX
460,09/09/2025,1.0,330,PO FACIAL FINALIZADOR VEGANO MAX LOVE,"1,00","9,99",PIX
461,09/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
462,09/09/2025,1.0,800,KIT XUXINHA SIMPLES MEDIA COM 2,"1,00","4,00",DINHEIRO
463,09/09/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","10,00",DINHEIRO
464,09/09/2025,1.0,441,CHAVEIROS DIVERSOS MEDIOS,"1,00","13,00",CARTÃO DÉBITO
465,09/09/2025,1.0,491,LIGA DE SILICONE,"1,00","5,00",CARTÃO DÉBITO
466,09/09/2025,1.0,71,SANDALIA HAV. C/ BRILHO STITCH,"1,00","40,00",PIX
467,09/09/2025,1.0,515,BICO PATO METAL C/3,"1,00","15,00",PIX
468,09/09/2025,1.0,1144,MEIA CANO NORMAL 35-40 C/ 3 PARES,"1,00","10,00",PIX
469,10/09/2025,1.0,903,LIP GLOSS MATTE MISS ROYAL,"1,00","10,00",PIX
470,10/09/2025,1.0,484,XUXINHA KIT INFANTIL,"1,00","3,00",PIX
471,10/09/2025,1.0,193,LAPIS GRAFITE HB FABER CASTELL UND,"2,00","2,00",PIX
472,10/09/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",PIX
473,10/09/2025,1.0,432,ESTOJO 2 ZIPERES (INSP. KILIPING),"1,00","25,00",PIX
474,11/09/2025,1.0,445,CHAVEIROS EM PROMOÇÃO,"1,00","7,00",CARTÃO CRÉDITO
475,11/09/2025,1.0,396,FAIXA ELASTICA DE CABELO,"2,00","4,99",CARTÃO CRÉDITO
476,11/09/2025,1.0,775,PIRANHA METAL STRASS GRANDE,"1,00","18,00",CARTÃO CRÉDITO
477,11/09/2025,1.0,995,PIRANHA ADULTO MÉDIA C/ STRASS,"1,00","13,00",CARTÃO CRÉDITO
478,11/09/2025,1.0,546,PIRANHA MÉDIA,"1,00","10,00",CARTÃO CRÉDITO
479,11/09/2025,1.0,395,BANDANA CABEÇA POLIESTE,"1,00","7,00",CARTÃO DÉBITO
480,11/09/2025,1.0,392,LENCO QUADRADO DE CETIM GRANDE,"1,00","20,00",CARTÃO DÉBITO
481,11/09/2025,1.0,870,BRINCO FOLHEADO AÇO,"1,00","10,00",PIX
482,11/09/2025,1.0,484,XUXINHA KIT INFANTIL,"1,00","3,00",PIX
483,11/09/2025,1.0,533,BICO PATO LAÇO C/STRASS INDIVUDUAL,"1,00","14,99",PIX
484,11/09/2025,1.0,1102,PACOTE MINI XUXINHA SIMPLES INFANTIL,"1,00","5,00",PIX
485,11/09/2025,1.0,18,GLOSS STITCH,"2,00","17,99",PIX
486,12/09/2025,1.0,602,CONJ PIJAMA INFANTIL BEBÊ MANGA COMPRIDA E CALÇA COMPRIDA,"1,00","50,00",CARTÃO CRÉDITO
487,12/09/2025,1.0,902,BATOM 5D LIPSTICK MISS ROYAL,"1,00","10,00",CARTÃO CRÉDITO
488,12/09/2025,1.0,328,PO COMPACTO MATTE À PROVA D'AGUA MAX LOVE,"1,00","9,99",CARTÃO CRÉDITO
489,12/09/2025,1.0,850,BOLSA DIVERSAS PEQ,"1,00","65,00",PIX
490,12/09/2025,1.0,584,MOCHILA COSTA TACTEL,"1,00","60,00",PIX
491,12/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
492,17/09/2025,1.0,37,CADERNO HOLOGRAFICO STITCH,"1,00","50,00",CARTÃO CRÉDITO
493,17/09/2025,1.0,704,KIT FAIXA ESPORTE ELASTICA C/6,"1,00","15,00",PIX
494,17/09/2025,1.0,395,BANDANA CABEÇA POLIESTE,"1,00","7,00",PIX
495,22/09/2025,1.0,479,TIARA DE MEIA KIT C/2  BEBÊ,"1,00","15,00",PIX
496,22/09/2025,1.0,473,TIARA DE MEIA INDIVIDUAL BEBÊ,"1,00","6,00",PIX
497,22/09/2025,1.0,473,TIARA DE MEIA INDIVIDUAL BEBÊ,"1,00","6,00",PIX
498,22/09/2025,1.0,808,PIRANHA EXTRA GRANDE QUADRADA,"1,00","11,00",PIX
499,22/09/2025,1.0,857,PIRANHA VELUDO GRANDE,"1,00","13,00",PIX
500,23/09/2025,1.0,897,PALETA SOMBRA STITCH,"1,00","38,00",CARTÃO CRÉDITO
501,23/09/2025,1.0,255,SACOLA DE PAPEL P/ PRESENTE STITCH,"1,00","8,00",CARTÃO CRÉDITO
502,23/09/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","12,99",CARTÃO CRÉDITO
503,23/09/2025,1.0,557,XUXINHA KIT COM 2 RENDA E TECIDO,"1,00","10,00",CARTÃO CRÉDITO
504,23/09/2025,1.0,555,XUXINHA INDIVIDUAL ADULTO,"1,00","5,00",CARTÃO CRÉDITO
505,25/09/2025,1.0,1012,BICO PATO ACETATO INDIVIDUAL METAL,"2,00","6,00",CARTÃO CRÉDITO
506,25/09/2025,1.0,515,BICO PATO METAL C/3,"1,00","15,00",CARTÃO CRÉDITO
507,25/09/2025,1.0,745,CHAVEIRO LETRAS,"1,00","10,00",PIX
508,25/09/2025,1.0,543,PIRANHA METAL PEQUENA,"1,00","10,00",PIX
509,25/09/2025,1.0,812,ESCOVA PENTE  BABY HAIR,"1,00","10,00",PIX
510,25/09/2025,1.0,958,CAPIVARA PULSEIRA PELUCIA PEQUENA,"1,00","50,00",CARTÃO DÉBITO
511,25/09/2025,1.0,454,LAÇO INFANTIL INDIVIDUAL,"1,00","6,00",CARTÃO CRÉDITO
512,25/09/2025,1.0,563,BICO PATO  PROMOÇÃO,"1,00","4,99",CARTÃO CRÉDITO
513,25/09/2025,1.0,493,LIGA DE SILICONE YUNDOU,"1,00","9,00",CARTÃO CRÉDITO
514,25/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
515,25/09/2025,1.0,393,TOUCA CETIM COM REGULADOR,"2,00","11,99",CARTÃO DÉBITO
516,30/09/2025,1.0,1254,MEIA C/ BICHINHO BEBÊ,"1,00","15,00",DINHEIRO
517,30/09/2025,1.0,1254,MEIA C/ BICHINHO BEBÊ,"1,00","15,00",DINHEIRO
518,30/09/2025,1.0,978,"KIT INFANTIL BICO PATO, PIRANHA E XUXINHA PEQ C/4 UND","1,00","10,00",DINHEIRO
519,30/09/2025,1.0,466,KIT LAÇO INFANTIL PEQ C/ 5 UND PROMOÇÃO,"1,00","14,00",DINHEIRO
520,30/09/2025,1.0,1261,BOLSA TRANSVERSAL BOBO MEDIA,"1,00","110,00",DINHEIRO
521,30/09/2025,1.0,441,CHAVEIROS DIVERSOS MEDIOS,"1,00","13,00",DINHEIRO
522,30/09/2025,1.0,927,SOMBRINHA GRANDE,"1,00","45,00",CARTÃO CRÉDITO
