,data,cliente,id_produto,descricao,quantidade,valor_und,forma_pag
270,16/04/2025,1.0,48,KIT LANCHEIRA E GARRAFA STITCH,"1,00","33,00",PIX
271,16/04/2025,1.0,70,SANDALIA STITCH SIMPLES,"2,00","39,99",CARTÃO CRÉDITO
272,16/04/2025,1.0,796,KIT TOUCH PONTA DUPLA 36 PCS,"1,00","60,00",DINHEIRO
273,16/04/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","16,00",CARTÃO DÉBITO
274,16/04/2025,1.0,454,LAÇO INFANTIL INDIVIDUAL,"1,00","4,00",CARTÃO DÉBITO
275,17/04/2025,1.0,796,KIT TOUCH PONTA DUPLA 36 PCS,"1,00","60,00",PIX
276,17/04/2025,1.0,804,CHAVEIRO STITCH C/ CALCULADORA,"1,00","16,00",PIX
277,17/04/2025,1.0,818,XUXINHA C/ APLIQUE METAL,"1,00","10,00",CARTÃO DÉBITO
278,17/04/2025,1.0,780,TIC TAC C/6 GRANDE ADULTO,"1,00","10,00",CARTÃO DÉBITO
279,17/04/2025,1.0,41,BOBBIE GOODS,"1,00","50,00",DINHEIRO
280,17/04/2025,1.0,751,OVO STITCH,"1,00","12,99",CARTÃO CRÉDITO
281,17/04/2025,1.0,756,MASCARA FACIAL STITCH,"1,00","9,99",CARTÃO CRÉDITO
282,17/04/2025,1.0,18,GLOSS STITCH,"1,00","18,00",CARTÃO CRÉDITO
283,17/04/2025,1.0,860,BOBBIE GOODS MINI,"2,00","27,00",DINHEIRO
284,17/04/2025,1.0,41,BOBBIE GOODS,"1,00","50,00",DINHEIRO
285,17/04/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","16,00",PIX
286,17/04/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
287,17/04/2025,1.0,376,GLOSS SORVETE INFANTIL,"1,00","4,99",PIX
288,17/04/2025,1.0,378,MINI BATOM FRUTAS INFANTIL,"1,00","2,00",PIX
289,17/04/2025,1.0,460,LAÇO INFANTIL COM 2,"1,00","11,99",PIX
290,17/04/2025,1.0,686,EMBALAGEM SACO,"3,00","2,00",PIX
291,17/04/2025,1.0,717,BRINCO FOLHEADO DOURADO,"1,00","9,99",CARTÃO DÉBITO
292,17/04/2025,1.0,870,BRINCO FOLHEADO AÇO,"1,00","8,00",CARTÃO DÉBITO
293,17/04/2025,1.0,473,TIARA DE MEIA INDIVIDUAL BEBÊ,"2,00","5,99",PIX
294,17/04/2025,1.0,46,LAPIS GRAFITE HB STITCH UND,"1,00","3,00",PIX
295,17/04/2025,1.0,36,BORRACHA STITCH SIMPLES,"1,00","5,99",PIX
296,17/04/2025,1.0,70,SANDALIA STITCH SIMPLES,"1,00","39,99",CARTÃO CRÉDITO
297,19/04/2025,1.0,560,TIARA ADULTO,"1,00","10,00",PIX DIRETO
298,19/04/2025,1.0,566,PRESILHA LAÇO E RENDINHA CABELO,"2,00","10,00",DINHEIRO
299,19/04/2025,1.0,330,PO FACIAL FINALIZADOR VEGANO MAX LOVE,"1,00","10,00",CARTÃO DÉBITO
300,19/04/2025,1.0,335,MASCARA CILIOS MAX LOVE,"1,00","10,00",CARTÃO DÉBITO
301,19/04/2025,1.0,707,LAPIS TATTO SOMBRACELHA,"1,00","13,00",CARTÃO DÉBITO
302,19/04/2025,1.0,314,LAPIS BATOM UNI,"1,00","15,00",CARTÃO DÉBITO
303,19/04/2025,1.0,506,COLAR AMIZADE BIJOUX,"1,00","15,00",CARTÃO DÉBITO
304,19/04/2025,1.0,255,EMBALAGEM PAPEL STITHC,"1,00","7,99",CARTÃO DÉBITO
305,19/04/2025,1.0,686,EMBALAGEM SACO,"2,00","2,00",CARTÃO DÉBITO
306,19/04/2025,1.0,41,BOBBIE GOODS,"1,00","50,00",PIX
307,19/04/2025,1.0,255,EMBALAGEM PAPEL STITHC,"1,00","7,99",PIX
308,19/04/2025,1.0,598,PIJAMA INFANTIL FEMININO,"1,00","30,00",PIX
309,19/04/2025,1.0,370,BASE MATE LOVE RAIN,"1,00","14,99",CARTÃO CRÉDITO
310,19/04/2025,1.0,306,GLOSS LIP VOLUMOSO MAX LOVE,"1,00","9,99",CARTÃO CRÉDITO
311,19/04/2025,1.0,315,LAPIS SOBRANCELHA SAFIRA,"1,00","4,99",DINHEIRO
312,19/04/2025,1.0,464,KIT LAÇOS DIVERSOS,"1,00","14,99",DINHEIRO
313,19/04/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","15,00",DINHEIRO
314,22/04/2025,1.0,796,KIT TOUCH PONTA DUPLA 36 PCS,"1,00","60,00",PIX
315,22/04/2025,1.0,710,TAXA ENTREGA,"1,00","10,00",PIX
316,22/04/2025,1.0,568,MEIA TIME,"2,00","15,00",PIX DIRETO
317,22/04/2025,1.0,308,BATOM MATTE 24 HORAS MAX LOVE,"1,00","10,00",CARTÃO DÉBITO
318,22/04/2025,1.0,286,BATOM MATE LIP STICK,"1,00","11,00",CARTÃO DÉBITO
319,22/04/2025,1.0,3,LAPIS POLY 2.0,"2,00","5,00",não checado
320,22/04/2025,1.0,670,RECARGA PONTA 2.0 POLY,"2,00","3,00",não checado
321,22/04/2025,1.0,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",não checado
322,22/04/2025,1.0,154,REGUA CAPIVARA COM GLITER,"1,00","15,99",não checado
323,22/04/2025,1.0,762,CUBO MAGICO STITCH,"1,00","20,00",não checado
324,22/04/2025,1.0,872,LIVRO COLORIR COZY,"1,00","35,00",não checado
325,22/04/2025,1.0,164,PASTA CLASSIFICADORA/PLASTICA CAPIVARA,"1,00","10,00",não checado
326,22/04/2025,1.0,204,LAPIS POLY 0.7 PONTEIRA PERSONAGENS,"1,00","8,00",não checado
327,22/04/2025,1.0,2,CANETA SIMPLES C/ PONTEIRA,"1,00","5,99",não checado
328,22/04/2025,1.0,187,BORRACHA RETRATIL PERSONAGENS DIVERSOS,"2,00","10,00",não checado
329,22/04/2025,1.0,18,GLOSS STITCH,"1,00","18,00",não checado
330,22/04/2025,1.0,506,COLAR AMIZADE BIJOUX,"4,00","15,00",não checado
331,22/04/2025,1.0,70,SANDALIA STITCH SIMPLES,"1,00","39,99",CARTÃO CRÉDITO
332,22/04/2025,1.0,877,PIRANHA PROMOÇÃO,"2,00","5,00",CARTÃO CRÉDITO
333,22/04/2025,1.0,757,SABONETE FACIAL BABASOUL CHICLETE,"1,00","10,00",CARTÃO CRÉDITO
334,22/04/2025,1.0,280,MOUSSE MICELAR BABABELL,"1,00","20,00",CARTÃO CRÉDITO
335,22/04/2025,1.0,18,GLOSS STITCH,"1,00","18,00",PIX
336,22/04/2025,1.0,276,AGUA MICELAR LADY BEAUTY,"1,00","10,00",DINHEIRO
337,22/04/2025,1.0,277,TONICO BEAUTY LADY BEAUTY,"1,00","10,00",DINHEIRO
338,23/04/2025,1.0,66,CHAVEIRO STITCH PEQ.,"2,00","10,00",PIX
339,23/04/2025,1.0,863,HIDRATANTE CORPO E MÃOS STITCH,"1,00","10,50",PIX
340,23/04/2025,1.0,18,GLOSS STITCH,"1,00","18,00",PIX
341,23/04/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
342,23/04/2025,1.0,285,BATOM MATE BELLE ANGEL,"1,00","10,00",CARTÃO DÉBITO
343,23/04/2025,1.0,739,DIARIO FOFY C/CADEADO 50 FOLHAS,"1,00","26,00",PIX
344,23/04/2025,1.0,488,BICO PATO C/2 INFANTIL,"1,00","7,00",PIX
345,23/04/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
346,23/04/2025,1.0,796,KIT TOUCH PONTA DUPLA 36 PCS,"1,00","60,00",PIX
347,23/04/2025,1.0,838,PIJAMA INFANTIL FEMININO,"1,00","28,00",CARTÃO CRÉDITO
348,23/04/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
349,23/04/2025,1.0,796,KIT TOUCH PONTA DUPLA 36 PCS,"1,00","60,00",PIX
350,23/04/2025,1.0,596,MOCHILA COSTA AÇO,"1,00","65,00",CARTÃO LINK
351,23/04/2025,1.0,41,BOBBIE GOODS,"1,00","50,00",CARTÃO LINK
352,24/04/2025,1.0,525,BICO PATO METAL C/4,"1,00","13,00",CARTÃO CRÉDITO
353,24/04/2025,1.0,480,TIARA DE MEIA KIT C/4  BEBÊ,"1,00","18,00",DINHEIRO
354,24/04/2025,1.0,473,TIARA DE MEIA INDIVIDUAL BEBÊ,"1,00","5,99",DINHEIRO
355,24/04/2025,1.0,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",DINHEIRO
356,24/04/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
357,24/04/2025,1.0,255,EMBALAGEM PAPEL STITHC,"2,00","7,99",CARTÃO LINK
358,24/04/2025,1.0,18,GLOSS STITCH,"1,00","18,00",CARTÃO LINK
359,24/04/2025,1.0,794,MASCARA DE DORMIR TAPA OLHO STITCH,"3,00","12,00",PIX
360,24/04/2025,1.0,496,TIARA LAÇO INFANTIL,"4,00","12,99",PIX
361,24/04/2025,1.0,809,ANEL PARA TRANÇA,"2,00","3,00",DINHEIRO
362,24/04/2025,1.0,881,BOBBIE GOODS,"2,00","49,99",DINHEIRO
363,24/04/2025,1.0,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",DINHEIRO
364,24/04/2025,1.0,459,LAÇO INFANTIL INDIVIDUAL,"1,00","18,00",PIX
365,24/04/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",PIX
366,24/04/2025,4.0,871,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA,"1,00","50,00",PIX
367,24/04/2025,4.0,860,BOBBIE GOODS MINI,"1,00","27,00",PIX
368,24/04/2025,1.0,881,BOBBIE GOODS,"1,00","49,99",CARNÊ
369,24/04/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","16,00",CARNÊ
370,25/04/2025,1.0,47,MEIA STITCH,"1,00","30,00",PIX
371,25/04/2025,1.0,882,MOCHILA PASSEIO CAPIVARA MED.INFANTIL,"1,00","70,00",CARTÃO DÉBITO
372,25/04/2025,1.0,151,CHAVEIRO PELUCIA CAPIVARA,"1,00","14,99",CARTÃO DÉBITO
373,25/04/2025,1.0,745,CHAVEIRO LETRAS,"1,00","13,00",CARTÃO CRÉDITO
374,25/04/2025,1.0,263,CADERNO INTELIGENTE 10 DISCOS PERSONAGEM,"1,00","80,00",PIX
375,25/04/2025,1.0,788,REFIL CADERNO INTELIGENTE 10 DISCOS,"1,00","25,00",PIX
376,25/04/2025,1.0,636,BRACELETE BIJOUX,"1,00","15,00",PIX
377,25/04/2025,1.0,797,LIGA DE SILICONE BOLSINHA,"1,00","8,00",PIX
378,25/04/2025,1.0,629,BRINCO BIJOUX,"1,00","23,00",PIX
379,26/04/2025,1.0,285,BATOM MATE BELLE ANGEL,"1,00","10,00",CARTÃO CRÉDITO
380,26/04/2025,1.0,327,SOMBRA COLOR-ME,"1,00","1,99",CARTÃO CRÉDITO
381,26/04/2025,1.0,177,BORRACHA CARTELA PERSONAGENS,"1,00","12,99",CARTÃO CRÉDITO
382,26/04/2025,1.0,863,HIDRATANTE CORPO E MÃOS STITCH,"1,00","10,50",CARTÃO CRÉDITO
383,26/04/2025,1.0,758,PULSEIRA BERLOQUE STITCH INFANTIL,"1,00","23,00",CARTÃO CRÉDITO
384,26/04/2025,1.0,659,CANETA 12 CORES STITCH PELUCIA,"1,00","5,00",CARTÃO CRÉDITO
385,26/04/2025,1.0,861,AGUA MICELAR STITCH,"1,00","6,70",CARTÃO CRÉDITO
386,26/04/2025,1.0,862,SABONETE LIQUIDO FACIAL STITCH,"1,00","20,00",CARTÃO CRÉDITO
387,26/04/2025,1.0,367,FAIXA DE CABELO POMPOM PARA MAQUIAGEM,"1,00","10,00",CARTÃO CRÉDITO
388,26/04/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","9,99",CARTÃO CRÉDITO
389,26/04/2025,1.0,228,CABO DE CARREGAMENTO 6A MAX CB100-2,"1,00","10,00",CONVENIO
390,26/04/2025,1.0,476,TIARA DE MEIA  INDIVIDUAL BEBÊ,"1,00","12,99",CONVENIO
391,28/04/2025,1.0,819,XUXINHA DE MEIA,"2,00","4,99",CARTÃO CRÉDITO
392,28/04/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL,"2,00","3,00",CARTÃO CRÉDITO
393,28/04/2025,1.0,633,BRINCO BIJOUX,"1,00","30,00",CARTÃO CRÉDITO
394,28/04/2025,1.0,771,BODY SPLASH PERFUME,"1,00","29,99",CARTÃO CRÉDITO
395,28/04/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","16,00",CARTÃO CRÉDITO
396,28/04/2025,1.0,41,BOBBIE GOODS,"1,00","50,00",CARTÃO CRÉDITO
397,28/04/2025,1.0,736,PRESILHA INDIVIDUAL,"3,00","12,99",CARTÃO CRÉDITO
398,28/04/2025,1.0,748,TIC TAC LAÇO FITILHO C/2,"2,00","7,99",CARTÃO CRÉDITO
399,28/04/2025,1.0,318,KIT PINCEL C/6,"1,00","15,00",CARTÃO CRÉDITO
400,28/04/2025,1.0,828,KIT FLOR PIRANHA/XUXINHA/ELASTICO,"1,00","23,99",CARTÃO CRÉDITO
401,28/04/2025,1.0,745,CHAVEIRO LETRAS,"1,00","13,00",CARTÃO CRÉDITO
402,28/04/2025,1.0,441,CHAVEIROS DIVERSOS MEDIOS,"1,00","13,00",CARTÃO CRÉDITO
403,28/04/2025,4.0,868,BOLSA CAPIVARA PELUCIA LATERAL,"1,00","90,00",PIX
404,28/04/2025,1.0,41,BOBBIE GOODS,"1,00","50,00",CARNÊ
405,28/04/2025,5.0,1,PRODUTO TESTE,"1,00","2,00",CARTÃO DÉBITO
406,28/04/2025,5.0,1,PRODUTO TESTE,"1,00","2,00",CARNÊ
407,29/04/2025,1.0,768,BOLSA CAPIVARA INFANTIL,"1,00","30,00",CARNÊ
408,29/04/2025,1.0,233,EMBALAGEM PAPEL BOCA PALHAÇO/ PRESENTE TAM. MED.,"1,00","12,00",CARNÊ
409,29/04/2025,1.0,460,LAÇO INFANTIL COM 2,"1,00","11,99",CARNÊ
410,29/04/2025,1.0,859,KIT RELOGIO PULSEIRA/BICO PATO STITCH,"1,00","34,99",CARTÃO DÉBITO
411,29/04/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",CARTÃO DÉBITO
412,29/04/2025,1.0,255,EMBALAGEM PAPEL STITHC,"1,00","7,99",CARTÃO DÉBITO
413,29/04/2025,1.0,2,CANETA SIMPLES C/ PONTEIRA,"2,00","5,99",CARTÃO CRÉDITO
414,29/04/2025,1.0,860,BOBBIE GOODS MINI,"1,00","27,00",PIX
415,29/04/2025,1.0,183,BORRACHA MONSTRINHO KAZ,"1,00","4,00",PIX
416,29/04/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL,"1,00","3,00",CARTÃO DÉBITO
417,29/04/2025,1.0,670,RECARGA PONTA 2.0 POLY,"1,00","3,00",CARTÃO DÉBITO
418,29/04/2025,1.0,367,FAIXA DE CABELO POMPOM PARA MAQUIAGEM,"1,00","10,00",CARTÃO DÉBITO
419,29/04/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","16,00",PIX
420,29/04/2025,1.0,498,UNHA POSTICA INFANTIL,"2,00","8,00",PIX
421,29/04/2025,1.0,98,BORRACHA RETRATIL HELLO KITTY,"1,00","9,99",PIX
422,29/04/2025,1.0,472,TIC TAC KIT C/6,"1,00","11,99",PIX
423,29/04/2025,1.0,735,COLA PARA UNHA POSTIÇA,"1,00","8,00",PIX
424,29/04/2025,1.0,881,BOBBIE GOODS,"1,00","49,99",PIX
425,29/04/2025,1.0,881,BOBBIE GOODS,"1,00","49,99",DINHEIRO
426,29/04/2025,1.0,670,RECARGA PONTA 2.0 POLY,"1,00","3,00",DINHEIRO
427,29/04/2025,1.0,204,LAPIS POLY 0.7 PONTEIRA PERSONAGENS,"1,00","8,00",DINHEIRO
428,29/04/2025,1.0,184,BORRACHA DIVERSAS,"1,00","5,00",DINHEIRO
429,29/04/2025,1.0,860,BOBBIE GOODS MINI,"1,00","27,00",PIX
430,29/04/2025,1.0,64,ADESIVO STITCH CARTELA,"1,00","5,00",PIX
431,29/04/2025,1.0,881,BOBBIE GOODS,"1,00","49,99",DINHEIRO
432,29/04/2025,1.0,710,TAXA ENTREGA,"1,00","10,00",DINHEIRO
433,30/04/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","9,99",PIX DIRETO
434,30/04/2025,1.0,780,TIC TAC C/6 GRANDE ADULTO,"1,00","10,00",PIX DIRETO
435,30/04/2025,1.0,756,MASCARA FACIAL STITCH,"1,00","9,99",PIX
436,30/04/2025,1.0,807,KIT MANICURE C/5 PEÇAS,"1,00","15,00",DINHEIRO
437,30/04/2025,1.0,749,TIC TAC C/2 GRANDE COM STRASS ADULTO,"2,00","10,00",DINHEIRO
438,30/04/2025,1.0,628,BRINCO BIJOUX,"1,00","15,00",DINHEIRO
439,30/04/2025,1.0,490,TUBO LIGA DE SILICONE,"1,00","2,99",DINHEIRO
440,30/04/2025,1.0,198,APONTADOR DINOSAURO,"1,00","5,00",CARTÃO DÉBITO
441,30/04/2025,1.0,885,LAPISEIRA TIRA PONTA (PROMOÇÃO),"1,00","3,00",CARTÃO DÉBITO
442,30/04/2025,1.0,445,CHAVEIROS EM PROMOÇÃO,"1,00","2,00",CARTÃO DÉBITO
443,30/04/2025,1.0,410,LIXA UNHA POLIDORA,"1,00","2,50",DINHEIRO
444,30/04/2025,1.0,362,ADESIVO FACE CARNAVAL PEDRAS,"1,00","8,00",DINHEIRO
445,30/04/2025,1.0,380,BALM HIDRATANTE LABIAL CACTO E SMILESS,"1,00","4,99",DINHEIRO
446,30/04/2025,1.0,327,SOMBRA COLOR-ME,"1,00","1,99",DINHEIRO
447,30/04/2025,1.0,445,CHAVEIROS EM PROMOÇÃO,"1,00","2,00",DINHEIRO
448,30/04/2025,1.0,233,EMBALAGEM PAPEL BOCA PALHAÇO/ PRESENTE TAM. MED.,"1,00","12,00",DINHEIRO
449,30/04/2025,1.0,201,APONTADOR LEGO,"1,00","5,00",PIX
450,30/04/2025,1.0,247,BOLSA INFANTIL,"1,00","40,00",DINHEIRO
451,30/04/2025,1.0,425,COPO TERMICO MUSICAL,"1,00","40,00",PIX
452,30/04/2025,1.0,47,MEIA STITCH,"1,00","30,00",DINHEIRO
453,30/04/2025,1.0,43,CANETA 6 CORES PELUCIA STITCH,"1,00","17,99",DINHEIRO
454,30/04/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","9,99",DINHEIRO
455,30/04/2025,1.0,43,CANETA 6 CORES PELUCIA STITCH,"1,00","17,99",CARTÃO CRÉDITO
456,30/04/2025,1.0,37,CADERNO HOLOGRAFICO STITCH,"1,00","49,99",CARTÃO CRÉDITO
457,30/04/2025,1.0,823,MOCHILA PASSEIO COM BRILHO MEDIA INFANTIL,"1,00","49,99",CARTÃO CRÉDITO
458,30/04/2025,1.0,529,TIC TAC C/6 C/ BRILHO,"1,00","8,00",CARTÃO CRÉDITO
459,30/04/2025,1.0,874,SACO PRESENTE TAM.G1,"1,00","2,99",CARTÃO CRÉDITO
460,30/04/2025,1.0,90,SACO PRESENTE TAM. 25X37CM,"1,00","1,99",CARTÃO CRÉDITO
461,30/04/2025,1.0,302,HENNA MAKIAJ,"1,00","9,99",PIX
462,30/04/2025,1.0,315,LAPIS SOBRANCELHA SAFIRA,"1,00","4,99",PIX
463,30/04/2025,1.0,582,BOLSA T60 ESPORTIVA,"1,00","45,00",PIX
464,30/04/2025,1.0,881,BOBBIE GOODS,"1,00","49,99",PIX
465,02/05/2025,1.0,187,BORRACHA RETRATIL PERSONAGENS DIVERSOS,"1,00","10,00",DINHEIRO
466,02/05/2025,1.0,18,GLOSS STITCH,"1,00","18,00",CARTÃO CRÉDITO
467,02/05/2025,1.0,486,XUXINHA ELASTICO COM 2 E TIC TAC KIT,"1,00","7,00",CARTÃO CRÉDITO
468,02/05/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL,"1,00","3,00",CARTÃO CRÉDITO
469,02/05/2025,1.0,881,BOBBIE GOODS,"1,00","49,99",PIX
470,02/05/2025,1.0,886,KIT TOUCH 60 PCS PONTA DUPLA,"1,00","115,00",CARTÃO DÉBITO
471,02/05/2025,1.0,371,BASE MATE PORELESS LOVE RAIN,"1,00","15,00",PIX
472,02/05/2025,1.0,328,PO COMPACTO MATTE À PROVA D'AGUA MAX LOVE,"1,00","10,00",PIX
473,02/05/2025,1.0,503,KIT COLAR COM PULSEIRAS MIÇANGAS INFANTIL,"1,00","10,00",PIX
474,02/05/2025,1.0,465,KIT LAÇOS DIVERSOS,"1,00","16,00",PIX
475,02/05/2025,1.0,514,LAÇO COM 2,"1,00","4,00",PIX
476,02/05/2025,1.0,256,EMBALAGEM PAPEL COM ALÇA/ PRESENTE TAM. PEQ.CROMUS,"1,00","5,00",PIX
477,02/05/2025,1.0,808,PIRANHA EXTRA GRANDE QUADRADA,"1,00","11,00",CARTÃO CRÉDITO
478,02/05/2025,1.0,817,PIRANHA METAL STRASS PEQUENA,"1,00","11,99",CARTÃO CRÉDITO
479,02/05/2025,1.0,539,PIRANHA PEQUENA,"1,00","10,00",CARTÃO CRÉDITO
480,03/05/2025,1.0,491,LIGA DE SILICONE,"2,00","4,99",CARTÃO CRÉDITO
481,03/05/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",CARTÃO CRÉDITO
482,03/05/2025,1.0,465,KIT LAÇOS DIVERSOS,"1,00","16,00",CARTÃO CRÉDITO
483,03/05/2025,1.0,756,MASCARA FACIAL STITCH,"1,00","9,99",DINHEIRO
484,03/05/2025,1.0,826,COLAR CORDÃO AMIZADE C/2,"1,00","8,00",DINHEIRO
485,03/05/2025,1.0,752,LIP GLOSS STITCH MOC MALLURE,"1,00","17,99",DINHEIRO
486,03/05/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","16,00",DINHEIRO
487,03/05/2025,1.0,755,BLIND BOX STITCH ACESSORIO,"1,00","14,99",DINHEIRO
488,03/05/2025,1.0,47,MEIA STITCH,"1,00","30,00",CARTÃO CRÉDITO
489,03/05/2025,1.0,64,ADESIVO STITCH CARTELA,"1,00","5,00",CARTÃO CRÉDITO
490,03/05/2025,1.0,752,LIP GLOSS STITCH MOC MALLURE,"1,00","17,99",CARTÃO CRÉDITO
491,03/05/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","16,00",CARTÃO CRÉDITO
492,03/05/2025,1.0,639,BRACELETE BIJOUX,"1,00","29,99",DINHEIRO
493,03/05/2025,1.0,886,KIT TOUCH 60 PCS PONTA DUPLA,"1,00","115,00",PIX
494,03/05/2025,1.0,881,BOBBIE GOODS,"2,00","49,99",PIX
495,03/05/2025,1.0,537,PIRANHA PEQUENA,"1,00","6,00",PIX
496,03/05/2025,1.0,226,SACO PRESENTE TAM.30X44CM,"1,00","1,99",PIX
497,03/05/2025,1.0,771,BODY SPLASH PERFUME,"1,00","29,99",CARTÃO CRÉDITO
498,03/05/2025,1.0,748,TIC TAC LAÇO FITILHO C/2,"1,00","7,99",CARTÃO CRÉDITO
499,03/05/2025,1.0,546,PIRANHA MÉDIA,"1,00","10,00",CARTÃO CRÉDITO
500,03/05/2025,1.0,323,SOMBRA GLITTER LOVE RAIN,"1,00","20,00",PIX
501,03/05/2025,1.0,376,GLOSS SORVETE INFANTIL,"1,00","4,99",PIX
502,03/05/2025,1.0,279,GLOSS TEEN (PROMOÇÃO),"1,00","5,99",PIX
503,03/05/2025,1.0,503,KIT COLAR COM PULSEIRAS MIÇANGAS INFANTIL,"1,00","10,00",PIX
504,03/05/2025,1.0,223,SACO PRESENTE TAM. 15X22CM,"1,00","1,00",PIX
505,03/05/2025,1.0,881,BOBBIE GOODS,"1,00","49,99",PIX
506,03/05/2025,1.0,128,CANETINHA HIDROGRAFICA BRUSH KAZC/12,"1,00","27,99",PIX
507,03/05/2025,1.0,205,CANETA APAGAVEL PERSONAGENS,"1,00","5,99",CARTÃO CRÉDITO
508,05/05/2025,1.0,285,BATOM MATE BELLE ANGEL,"1,00","10,00",DINHEIRO
509,05/05/2025,1.0,562,PRESILHAS PLASTICO INDIVIDUAL,"1,00","9,00",DINHEIRO
510,05/05/2025,1.0,602,CONJ PIJAMA INFANTIL BEBÊ MANGA COMPRIDA E CURTA,"1,00","38,00",CARTÃO DÉBITO
511,05/05/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO DÉBITO
512,05/05/2025,1.0,817,PIRANHA METAL STRASS PEQUENA,"1,00","11,99",PIX
513,05/05/2025,1.0,523,PRESILHAS GRAMPO COM PEROLA METAL COM 2,"1,00","11,99",PIX
514,05/05/2025,1.0,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"1,00","4,00",PIX
515,05/05/2025,1.0,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"1,00","4,00",PIX
516,05/05/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",PIX
517,05/05/2025,1.0,482,XUXINHA COM POMPOM COM 2 INFANTIL,"2,00","5,99",PIX
518,05/05/2025,1.0,443,CHAVEIRO GRANDES DIVERSOS,"1,00","16,00",PIX
519,05/05/2025,1.0,837,CONJ PIJAMA INFANTIL BLUSA ALÇA E CALÇA,"1,00","39,99",CARTÃO
520,05/05/2025,1.0,232,EMBALAGEM PAPEL BOCA PALHAÇO/ PRESENTE TAM. PEQ,"1,00","10,00",CARTÃO
521,05/05/2025,1.0,441,CHAVEIROS DIVERSOS MEDIOS,"1,00","13,00",CARTÃO
522,05/05/2025,1.0,628,BRINCO BIJOUX,"1,00","15,00",CARTÃO
523,05/05/2025,15.0,581,BOLSA MALA ESPORTIVA,"1,00","80,00",DINHEIRO
524,05/05/2025,16.0,844,BOLSA BAG TRANSVERSAL KIMTINO,"1,00","100,00",CARNÊ
525,05/05/2025,1.0,454,LAÇO INFANTIL INDIVIDUAL,"2,00","4,00",CARNÊ
526,05/05/2025,1.0,455,LAÇO INFANTIL INDIVIDUAL,"1,00","7,99",CARNÊ
527,06/05/2025,1.0,762,CUBO MAGICO STITCH,"1,00","20,00",CARTÃO DÉBITO
528,06/05/2025,1.0,318,KIT PINCEL C/6,"1,00","15,00",PIX
529,06/05/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","5,00",PIX
530,06/05/2025,1.0,291,SERUM FACIAL 10X1  MAX LOVE,"1,00","10,00",PIX
531,06/05/2025,1.0,279,GLOSS TEEN (PROMOÇÃO),"1,00","5,99",PIX
532,07/05/2025,1.0,689,KIT RELOGIO/PULSEIRA/PRESILHA STITCH,"1,00","35,00",PIX
533,07/05/2025,1.0,752,LIP GLOSS STITCH MOC MALLURE,"1,00","17,99",PIX
534,07/05/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
535,07/05/2025,1.0,860,BOBBIE GOODS MINI,"1,00","27,00",PIX
536,07/05/2025,1.0,31,CANETA C/ CHAVEIRO STITCH,"1,00","15,00",PIX
537,07/05/2025,1.0,506,COLAR AMIZADE BIJOUX,"1,00","15,00",PIX
538,07/05/2025,1.0,885,LAPISEIRA TIRA PONTA (PROMOÇÃO),"1,00","3,00",PIX
539,07/05/2025,1.0,2,CANETA SIMPLES C/ PONTEIRA,"2,00","5,99",PIX
540,07/05/2025,1.0,885,LAPISEIRA TIRA PONTA (PROMOÇÃO),"2,00","3,00",DINHEIRO
541,07/05/2025,1.0,203,LAPIS INFINITO C/ APLIQUE PERSONAGENS,"1,00","10,00",DINHEIRO
