data,cliente,id_produto,descricao,quantidade,valor_und,forma_pag
19/08/2025,1.0,80,APONTADOR PANDA,"1,00","15,99",PIX
19/08/2025,1.0,670,RECARGA PONTA 2.0 POLY KAZ,"1,00","3,00",PIX
20/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO DÉBITO
20/08/2025,1.0,376,GLOSS SORVETE INFANTIL,"1,00","5,00",CARTÃO DÉBITO
20/08/2025,1.0,491,LIGA DE SILICONE,"1,00","4,99",CARTÃO DÉBITO
20/08/2025,1.0,1052,"CANETA SIMPLES BIC GEL 0,5MM","1,00","3,50",CARTÃO DÉBITO
20/08/2025,1.0,1125,BOLSA INFANTIL PERSONAGENS MOCHILA TAM. P,"1,00","39,99",CARTÃO DÉBITO
20/08/2025,1.0,505,COLAR CORDÃO AMIZADE C/3,"1,00","10,00",CARTÃO CRÉDITO
20/08/2025,1.0,797,LIGA DE SILICONE BOLSINHA,"1,00","8,00",CARTÃO CRÉDITO
20/08/2025,1.0,930,SOMBRINHA INFANTIL,"1,00","26,00",PIX
20/08/2025,1.0,279,GLOSS TEEN (PROMOÇÃO),"1,00","4,99",PIX
20/08/2025,1.0,1117,LIP GLOSS STITCH CADEADO,"1,00","15,00",PIX
20/08/2025,1.0,898,LIP GLOSS STITCH SPINE,"1,00","15,00",PIX
20/08/2025,1.0,717,BRINCO FOLHEADO DOURADO,"1,00","10,00",PIX
20/08/2025,1.0,563,BICO PATO INFANTIL PROMOÇÃO,"3,00","4,99",PIX
20/08/2025,1.0,947,CAIXA PRESENTE TAM.PP,"1,00","6,00",PIX
20/08/2025,1.0,563,BICO PATO INFANTIL PROMOÇÃO,"1,00","4,99",DINHEIRO
20/08/2025,1.0,521,BICO PATO METAL C/4,"1,00","12,99",DINHEIRO
20/08/2025,1.0,501,PULSEIRA MIÇANGAS KIT COM 3,"1,00","8,00",DINHEIRO
20/08/2025,1.0,563,BICO PATO INFANTIL PROMOÇÃO,"1,00","4,99",PIX
20/08/2025,1.0,797,LIGA DE SILICONE BOLSINHA,"1,00","8,00",PIX
20/08/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","19,99",PIX
20/08/2025,1.0,978,"KIT INFANTIL BICO PATO, PIRANHA E XUXINHA PEQ C/4 UND","1,00","9,00",PIX
20/08/2025,1.0,473,TIARA DE MEIA INDIVIDUAL BEBÊ,"1,00","5,00",PIX
20/08/2025,1.0,309,LAPIS DELENIADOR OLHO RUBY ROSE,"1,00","7,00",PIX
20/08/2025,1.0,759,GEL HIDRATANTE VIRILHA BABASOUL 280ML,"1,00","24,00",PIX
20/08/2025,1.0,717,BRINCO FOLHEADO DOURADO,"1,00","10,00",PIX
20/08/2025,1.0,947,CAIXA PRESENTE TAM.PP,"1,00","6,00",PIX
20/08/2025,1.0,964,MOCHILA PELÚCIA CAPIVARA COM 2 ALÇAS,"1,00","60,00",DINHEIRO
20/08/2025,1.0,444,CHAVEIROS DIVERSOS,"1,00","15,00",DINHEIRO
20/08/2025,1.0,109,ADESIVO HELLO KITTY CARTELA,"1,00","8,00",DINHEIRO
20/08/2025,1.0,176,KIT TOUCH 10 PCS PONTA DUPLA,"1,00","24,99",CARTÃO CRÉDITO
20/08/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",CARTÃO CRÉDITO
20/08/2025,1.0,174,REFIL CADERNO 11 DISCOS,"1,00","29,99",DINHEIRO
20/08/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",CARTÃO CRÉDITO
20/08/2025,1.0,541,PIRANHA METAL DECORADA MÉDIA,"1,00","14,00",CARTÃO CRÉDITO
20/08/2025,1.0,576,BOLSA TRANSVERSAL MASCULINA,"1,00","25,00",CARTÃO CRÉDITO
21/08/2025,1.0,1131,CONJ PIJAMA ADULTO FEMININO CANELADO,"1,00","40,00",PIX
21/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
21/08/2025,1.0,535,KIT MINI PIRANHA C/6 UND,"1,00","10,00",PIX DIRETO
21/08/2025,1.0,286,BATOM MATTE LIPSTICK T E G,"1,00","8,00",PIX DIRETO
21/08/2025,1.0,1130,BOLSA SAQUINHO ESPORTIVO,"1,00","15,00",DINHEIRO
21/08/2025,1.0,738,XUXINHA KIT COM 6,"1,00","3,49",PIX
21/08/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",DINHEIRO
21/08/2025,1.0,679,KIT TIC TAC INFANTIL C/APLIQUE C/6 UND,"1,00","9,00",PIX
21/08/2025,1.0,1003,KIT TIC TAC ADULTO C/2,"1,00","4,00",PIX
21/08/2025,1.0,999,PIRANHA ACETATO PEQUENA,"1,00","10,99",PIX
21/08/2025,1.0,18,GLOSS STITCH,"1,00","18,00",PIX
21/08/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","4,99",PIX
21/08/2025,1.0,721,BRINCO FOLHEADO DOURADO,"1,00","12,00",PIX
21/08/2025,1.0,1035,BICO PATO C/2 METAL,"1,00","7,00",PIX
21/08/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",PIX
22/08/2025,1.0,850,BOLSA DIVERSAS PEQ,"1,00","49,99",DINHEIRO
22/08/2025,1.0,521,BICO PATO METAL C/4,"1,00","12,99",DINHEIRO
22/08/2025,1.0,679,KIT TIC TAC INFANTIL C/APLIQUE C/6 UND,"1,00","9,00",CARTÃO CRÉDITO
22/08/2025,1.0,988,ADESIVO CAPIVARA CARTELA,"2,00","5,99",CARTÃO CRÉDITO
22/08/2025,1.0,19,LAPISEIRA STTICH TONS PASTEIS 2.0,"1,00","10,00",CARTÃO CRÉDITO
22/08/2025,1.0,505,COLAR CORDÃO AMIZADE C/3,"1,00","10,00",CARTÃO CRÉDITO
22/08/2025,1.0,559,TIARA ADULTO,"1,00","8,00",CARTÃO CRÉDITO
22/08/2025,1.0,1066,XUXINHA SIMPLES INDIVIDUAL,"3,00","1,00",CARTÃO CRÉDITO
22/08/2025,1.0,850,BOLSA DIVERSAS PEQ,"1,00","49,99",DINHEIRO
22/08/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",DINHEIRO
22/08/2025,1.0,794,MASCARA DE DORMIR TAPA OLHO STITCH,"1,00","12,00",DINHEIRO
22/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
22/08/2025,1.0,1117,LIP GLOSS STITCH CADEADO,"2,00","15,00",DINHEIRO
22/08/2025,1.0,710,TAXA ENTREGA,"1,00","10,00",DINHEIRO
22/08/2025,1.0,1102,PACOTE MINI XUXINHA SIMPLES INFANTIL,"1,00","4,99",PIX DIRETO
22/08/2025,1.0,307,BATOM MATTE 30 HORAS MAX LOVE,"1,00","10,00",DINHEIRO
22/08/2025,1.0,733,POSTIT FINO NEON CARTELA,"1,00","8,00",DINHEIRO
22/08/2025,1.0,909,PALETA DE SOMBRA BOBBI RARA,"1,00","20,00",DINHEIRO
22/08/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",CARTÃO CRÉDITO
22/08/2025,1.0,772,PO SOLTO CHOCOLATE VIVAI,"1,00","10,00",não checado
22/08/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"2,00","10,00",não checado
22/08/2025,1.0,1053,CONJ PIJAMA PREMIUM INFANTIL,"1,00","75,00",CARTÃO DÉBITO
22/08/2025,1.0,958,CAPIVARA PULSEIRA PELUCIA PEQUENA,"1,00","49,99",CARTÃO DÉBITO
22/08/2025,1.0,582,BOLSA T60 ESPORTIVA,"1,00","45,00",CARTÃO DÉBITO
22/08/2025,1.0,281,GLOSS MISS ROSE (PROMOÇÃO),"1,00","6,00",PIX
22/08/2025,1.0,903,LIP GLOSS MATTE MISS ROYAL,"1,00","10,00",PIX
22/08/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",PIX
22/08/2025,1.0,909,PALETA DE SOMBRA BOBBI RARA,"1,00","20,00",PIX
25/08/2025,1.0,165,PASTA CLASSIFICADORA/PLASTICA STITCH,"1,00","10,00",DINHEIRO
25/08/2025,1.0,797,LIGA DE SILICONE BOLSINHA,"1,00","8,00",DINHEIRO
25/08/2025,1.0,1102,PACOTE MINI XUXINHA SIMPLES INFANTIL,"1,00","4,99",DINHEIRO
25/08/2025,1.0,898,LIP GLOSS STITCH SPINE,"1,00","15,00",DINHEIRO
25/08/2025,1.0,1134,KIT PINCEL C/2 UND,"1,00","10,00",DINHEIRO
25/08/2025,1.0,353,KIT ESPONJA C/8,"1,00","15,00",DINHEIRO
25/08/2025,1.0,436,ESTOJO SIMPLES,"1,00","20,00",DINHEIRO
25/08/2025,1.0,168,RELOGIO DIGITAL INFANTIL COM APLIQUE PERSONAGENS,"1,00","18,00",DINHEIRO
26/08/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","19,99",PIX
26/08/2025,1.0,679,KIT TIC TAC INFANTIL C/APLIQUE C/6 UND,"1,00","9,00",PIX
26/08/2025,1.0,488,BICO PATO C/2 INFANTIL,"1,00","6,99",PIX
26/08/2025,1.0,488,BICO PATO C/2 INFANTIL,"1,00","6,99",CARTÃO DÉBITO
26/08/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","10,00",CARTÃO DÉBITO
26/08/2025,1.0,1115,SQUISHY HÉROIS,"1,00","15,99",CARTÃO DÉBITO
26/08/2025,1.0,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"1,00","4,00",DINHEIRO
26/08/2025,1.0,491,LIGA DE SILICONE,"1,00","4,99",DINHEIRO
26/08/2025,1.0,19,LAPISEIRA STTICH TONS PASTEIS 2.0,"1,00","10,00",DINHEIRO
26/08/2025,1.0,670,RECARGA PONTA 2.0 POLY KAZ,"1,00","3,00",DINHEIRO
26/08/2025,1.0,1011,FAIXA ELASTICA DE CABELO LISA LARGA,"1,00","7,00",CARTÃO CRÉDITO
26/08/2025,1.0,16,APONTADOR DUPLO STITCH,"1,00","7,99",DINHEIRO
26/08/2025,1.0,46,LAPIS GRAFITE HB STITCH UND,"1,00","3,00",DINHEIRO
26/08/2025,1.0,36,BORRACHA STITCH SIMPLES,"1,00","5,99",DINHEIRO
26/08/2025,1.0,176,KIT TOUCH 10 PCS PONTA DUPLA,"2,00","24,99",PIX
26/08/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",PIX
26/08/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",PIX
26/08/2025,1.0,73,CHAVEIRO STITCH 3D,"1,00","19,99",PIX
26/08/2025,1.0,895,LAÇO INFANTIL INDIVIDUAL STITCH,"1,00","13,00",PIX
26/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
26/08/2025,1.0,10,CADERNO ESPIRAL STITCH PEQ 80 FOLHAS,"1,00","25,00",CARTÃO CRÉDITO
26/08/2025,1.0,946,CANETA COM CHAVEIRO POMPOM STITCH,"1,00","13,00",CARTÃO CRÉDITO
27/08/2025,1.0,1010,FAIXA ELASTICA DE CABELO LISA,"1,00","5,00",PIX
27/08/2025,1.0,1011,FAIXA ELASTICA DE CABELO LISA LARGA,"1,00","7,00",PIX
27/08/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",DINHEIRO
27/08/2025,1.0,943,MOCHILA PASSEIO PERFUMADA COM XUXINHA INFANTIL P,"1,00","50,00",DINHEIRO
27/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
27/08/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","9,99",CARTÃO CRÉDITO
27/08/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",CARTÃO DÉBITO
27/08/2025,1.0,1095,PELUCIA MINI PERSONAGENS,"1,00","25,00",DINHEIRO
27/08/2025,1.0,751,OVO STITCH,"1,00","13,00",DINHEIRO
27/08/2025,1.0,1057,ESTOJO CAPIVARA ROSTINHO3D PELÚCIA,"1,00","20,00",DINHEIRO
27/08/2025,1.0,1074,RELOGIO DIGITAL PROJETOR PERSONAGENS,"1,00","30,00",CARTÃO CRÉDITO
27/08/2025,1.0,1084,"RECARGA PONTA 0,7 POLY KAZ","2,00","3,00",CARTÃO DÉBITO
27/08/2025,1.0,196,APONTADOR COM BORRACHA KAZ,"1,00","6,00",CARTÃO DÉBITO
27/08/2025,1.0,513,LAÇO INFANTIL INDIVIDUAL RENDA C/ PEROLAS,"1,00","19,99",PIX
27/08/2025,1.0,496,TIARA INFANTIL C/ LAÇO,"1,00","12,00",PIX
28/08/2025,1.0,1143,MEIA SOQUETE ADULTO KIT COM 3 PAR,"1,00","9,97",DINHEIRO
28/08/2025,1.0,394,TOUCA CETIM,"2,00","5,00",DINHEIRO
28/08/2025,1.0,1115,SQUISHY HÉROIS,"1,00","15,99",CARTÃO DÉBITO
28/08/2025,1.0,1093,PIJAMA INFANTIL DIVERSOS,"1,00","35,00",PIX
28/08/2025,1.0,502,PULSEIRA INFANTIL COM BERLOQUES,"1,00","10,00",PIX
28/08/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","4,99",PIX
29/08/2025,1.0,534,BICO PATO C/2 ADULTO,"1,00","8,00",CARTÃO DÉBITO
29/08/2025,1.0,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","30,00",PIX
29/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
29/08/2025,1.0,1122,CANETINHAS GLITTER PONTA DUPLA KIT C/ 24 PÇS 48 CORES,"2,00","69,99",PIX
29/08/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",PIX
29/08/2025,1.0,473,TIARA DE MEIA INDIVIDUAL BEBÊ,"1,00","5,00",PIX
29/08/2025,1.0,46,LAPIS GRAFITE HB STITCH UND,"1,00","3,00",PIX
29/08/2025,1.0,1113,GELELÉ SLIME TUBO HELLO KITTY,"2,00","14,99",PIX
29/08/2025,1.0,567,ACESS. PROMOÇÃO FEMININO,"1,00","5,00",PIX
29/08/2025,1.0,1058,CANETA PROMOÇÃO C/ PONTEIRA PERSONAGENS,"1,00","5,00",PIX
29/08/2025,1.0,304,LIP TINT BELLE ANGEL (PROMOÇÃO),"1,00","4,99",PIX
29/08/2025,1.0,910,BATOM CREMOSO VIVAI,"1,00","9,99",PIX
29/08/2025,1.0,760,CORRETIVO LUA E NEVE,"1,00","9,99",PIX
29/08/2025,1.0,311,LAPIS DE OLHO DIVERSOS,"1,00","5,00",PIX
29/08/2025,1.0,958,CAPIVARA PULSEIRA PELUCIA PEQUENA,"1,00","49,99",CARTÃO DÉBITO
29/08/2025,1.0,1070,CHAVEIRO CAPIVARA PORTA MOEDA,"1,00","7,99",CARTÃO DÉBITO
29/08/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO DÉBITO
29/08/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","10,00",CARTÃO CRÉDITO
29/08/2025,1.0,1056,CHAVEIROS EM PROMOÇÃO,"1,00","5,00",CARTÃO CRÉDITO
29/08/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",DINHEIRO
29/08/2025,1.0,1113,GELELÉ SLIME TUBO HELLO KITTY,"1,00","14,99",DINHEIRO
29/08/2025,1.0,349,UNHA POSTICA TRANSPARENTE,"1,00","6,00",CARTÃO DÉBITO
29/08/2025,1.0,352,UNHA POSTIÇA DECORADA,"1,00","9,99",CARTÃO DÉBITO
29/08/2025,1.0,539,PIRANHA PEQUENA,"1,00","12,00",PIX
30/08/2025,1.0,493,LIGA DE SILICONE YUNDOU,"1,00","8,00",CARTÃO DÉBITO
30/08/2025,1.0,513,LAÇO INFANTIL INDIVIDUAL RENDA C/ PEROLAS,"1,00","19,99",CARTÃO DÉBITO
30/08/2025,1.0,454,LAÇO INFANTIL INDIVIDUAL,"2,00","7,99",CARTÃO DÉBITO
30/08/2025,1.0,710,TAXA ENTREGA,"1,00","10,00",CARTÃO DÉBITO
30/08/2025,1.0,1131,CONJ PIJAMA ADULTO FEMININO CANELADO,"2,00","40,00",PIX DIRETO
30/08/2025,1.0,282,SABONETE LIQUIDO CORPO E MÃOS FENZZA STITCH,"1,00","29,99",PIX DIRETO
30/08/2025,1.0,863,HIDRATANTE CORPO E MÃOS STITCH,"1,00","15,00",PIX DIRETO
30/08/2025,1.0,394,TOUCA CETIM,"1,00","5,00",PIX
30/08/2025,1.0,1122,CANETINHAS GLITTER PONTA DUPLA KIT C/ 24 PÇS 48 CORES,"1,00","69,99",DINHEIRO
30/08/2025,1.0,941,LAÇO COM APLIQUE PERSONAGEM GRANDE,"1,00","15,00",DINHEIRO
30/08/2025,1.0,233,SACOLA DE PAPEL P/ PRESENTE BOCA PALHAÇO MED,"2,00","12,00",DINHEIRO
01/09/2025,1.0,786,CANETA C/POMPOM CORAÇÃO STITCH,"1,00","16,00",PIX
01/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
01/09/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",DINHEIRO
02/09/2025,1.0,514,PROMOÇÃO KIT LAÇO DE RENDA PEQ C/ 2 UND,"1,00","5,99",CARTÃO DÉBITO
02/09/2025,1.0,812,ESCOVA PENTE  BABY HAIR,"1,00","10,00",CARTÃO DÉBITO
02/09/2025,1.0,942,BRINCO EARCUFF FOLHEADO,"1,00","15,00",PIX
02/09/2025,1.0,828,KIT FLOR PIRANHA/XUXINHA/ELASTICO,"1,00","25,00",PIX
02/09/2025,1.0,521,BICO PATO METAL C/4,"1,00","12,99",PIX
02/09/2025,1.0,543,PIRANHA METAL PEQUENA,"1,00","10,00",PIX
02/09/2025,1.0,1113,GELELÉ SLIME TUBO HELLO KITTY,"1,00","14,99",PIX
02/09/2025,1.0,809,ANEL PARA TRANÇA,"1,00","3,00",CARTÃO DÉBITO
02/09/2025,1.0,249,ESTOJO DIVERTIDAMENTE 2 ZIPERES,"1,00","15,00",DINHEIRO
02/09/2025,1.0,518,GRAMPOS COM PEDRAS GROSSA C/ 2 UND,"1,00","15,00",CARTÃO CRÉDITO
02/09/2025,1.0,560,TIARA ADULTO,"1,00","10,00",CARTÃO CRÉDITO
02/09/2025,1.0,745,CHAVEIRO LETRAS,"1,00","7,00",CARTÃO CRÉDITO
03/09/2025,1.0,801,KIT XUXINHA SIMPLES GRANDE C/6,"2,00","5,00",CARTÃO CRÉDITO
03/09/2025,1.0,997,PIRANHA ADULTO PEQUENA C/ STRASS,"1,00","12,00",CARTÃO CRÉDITO
03/09/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",CARTÃO CRÉDITO
03/09/2025,1.0,103,GLOSS HELLO KITTY DUPLO,"1,00","9,99",CARTÃO CRÉDITO
03/09/2025,1.0,190,KIT PINTURA FOFY PLAY FUTEBOL 27 PCS,"1,00","40,00",PIX
03/09/2025,1.0,22,LAPIS INFINITO C/ PONTEIRA STITCH,"1,00","9,00",PIX
03/09/2025,1.0,929,SOMBRINHA NORMAL,"1,00","25,00",CARTÃO CRÉDITO
03/09/2025,1.0,30,CANETA FLEXIVEL STITCH PROMOÇÃO,"1,00","8,00",DINHEIRO
03/09/2025,1.0,731,PULSEIRA BERLOQUE ADULTO,"1,00","10,00",DINHEIRO
03/09/2025,1.0,1039,GUACHE BASTÃO KAZ,"2,00","14,00",PIX
03/09/2025,1.0,1099,LABUBU CHAVEIRO MUSICAL,"1,00","59,99",PIX
03/09/2025,4.0,968,CONJ PIJAMA ADULTO STITCH DE MANGAS E CALÇA COMPRIDA,"1,00","79,99",PIX DIRETO
03/09/2025,1.0,491,LIGA DE SILICONE,"2,00","4,99",PIX DIRETO
03/09/2025,1.0,826,COLAR CORDÃO AMIZADE C/2,"1,00","8,00",PIX DIRETO
03/09/2025,1.0,745,CHAVEIRO LETRAS,"2,00","7,00",PIX DIRETO
03/09/2025,1.0,481,KIT XUXINHA SIMPLES INFANTIL C/ APLIQUE C/2 UND,"2,00","4,00",PIX
04/09/2025,1.0,546,PIRANHA MÉDIA,"1,00","9,99",DINHEIRO
04/09/2025,1.0,555,XUXINHA INDIVIDUAL ADULTO,"1,00","6,00",DINHEIRO
04/09/2025,1.0,900,BATOM CLASSIC LIPSTICK,"1,00","8,00",DINHEIRO
04/09/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",DINHEIRO
04/09/2025,1.0,288,MASCARA FACIAL MAX LOVE SKINCARE,"2,00","1,99",DINHEIRO
04/09/2025,1.0,309,LAPIS DELENIADOR OLHO RUBY ROSE,"1,00","7,00",DINHEIRO
04/09/2025,1.0,479,TIARA DE MEIA KIT C/2 BEBÊ,"1,00","15,00",PIX
04/09/2025,1.0,797,LIGA DE SILICONE BOLSINHA,"1,00","8,00",PIX
04/09/2025,1.0,173,REFIL CADERNO 8 DISCOS,"1,00","20,00",PIX
04/09/2025,1.0,455,LAÇO INFANTIL INDIVIDUAL (PROMOÇÃO),"1,00","8,00",PIX
04/09/2025,1.0,115,CANETINHA HIDROGRAFICA ACRILEX C/12,"1,00","12,00",DINHEIRO
04/09/2025,1.0,71,SANDALIA HAV. C/ BRILHO STITCH,"1,00","40,00",DINHEIRO
04/09/2025,1.0,965,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA M,"2,00","49,99",CARTÃO CRÉDITO
04/09/2025,1.0,823,MOCHILA INFANTIL PASSEIO COM BRILHO MEDIA,"1,00","59,99",CARTÃO CRÉDITO
04/09/2025,1.0,934,PO FACIAL FINALIZADOR VEGANO VIVAI,"1,00","10,00",CARTÃO CRÉDITO
04/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
04/09/2025,1.0,1054,CONJ PIJAMA PREMIUM ADULTO,"1,00","90,00",CARTÃO CRÉDITO
04/09/2025,1.0,1131,CONJ PIJAMA ADULTO FEMININO CANELADO,"1,00","40,00",CARTÃO CRÉDITO
04/09/2025,1.0,580,BOLSA MALA ESPORTIVA T60,"1,00","80,00",CARTÃO CRÉDITO
04/09/2025,1.0,910,BATOM CREMOSO VIVAI,"1,00","9,99",CARTÃO CRÉDITO
05/09/2025,1.0,1117,LIP GLOSS STITCH CADEADO,"1,00","15,00",CARTÃO CRÉDITO
05/09/2025,1.0,543,PIRANHA METAL PEQUENA,"1,00","10,00",CARTÃO CRÉDITO
05/09/2025,1.0,541,PIRANHA METAL DECORADA MÉDIA,"1,00","14,00",CARTÃO CRÉDITO
05/09/2025,1.0,1005,PIRANHA ACETATO MEDIA,"1,00","12,00",CARTÃO CRÉDITO
05/09/2025,1.0,999,PIRANHA ACETATO PEQUENA,"1,00","10,99",CARTÃO CRÉDITO
05/09/2025,1.0,753,LIP OIL STITCH SWETT,"2,00","9,99",CARTÃO DÉBITO
05/09/2025,1.0,309,LAPIS DELENIADOR OLHO RUBY ROSE,"1,00","7,00",CARTÃO DÉBITO
05/09/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",CARTÃO DÉBITO
05/09/2025,1.0,909,PALETA DE SOMBRA BOBBI RARA,"1,00","20,00",CARTÃO DÉBITO
05/09/2025,1.0,1083,KIT TOUCH 14PCS PONTA DUPLA,"1,00","28,00",CARTÃO CRÉDITO
05/09/2025,1.0,176,KIT TOUCH 10 PCS PONTA DUPLA,"1,00","24,99",CARTÃO CRÉDITO
05/09/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",CARTÃO CRÉDITO
05/09/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",CARTÃO CRÉDITO
05/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
05/09/2025,16.0,1136,GARRAFA TERMICA 350 ML SZM,"2,00","49,99",CARTÃO DÉBITO
05/09/2025,16.0,392,LENCO QUADRADO DE CETIM GRANDE,"1,00","25,00",CARTÃO DÉBITO
05/09/2025,1.0,745,CHAVEIRO LETRAS,"1,00","7,00",LOJA INTERNO
05/09/2025,1.0,1109,GARRAFA TERMICA 7500 ML C/ CHAVEIRO,"1,00","55,00",LOJA INTERNO
05/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",LOJA INTERNO
05/09/2025,1.0,54,BLOCO ANOTAÇÃO STITCH,"1,00","10,00",CARTÃO CRÉDITO
05/09/2025,1.0,416,CANETA LUXO C/ PONTEIRA,"1,00","10,00",CARTÃO CRÉDITO
06/09/2025,1.0,1124,BOLSA INFANTIL DIVERTIDAMENTE  LUXO COM ALÇA METAL PEQUENA,"1,00","50,00",DINHEIRO
06/09/2025,1.0,476,TIARA DE MEIA  INDIVIDUAL BEBÊ,"1,00","13,00",CARTÃO CRÉDITO
06/09/2025,1.0,431,CARTEIRA FEMININA,"1,00","35,00",CARTÃO CRÉDITO
06/09/2025,1.0,911,PALETA 3 EM 1 ILUM+BLUSH+CONTORNO LABRANCHE,"1,00","19,99",CARTÃO CRÉDITO
06/09/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",CARTÃO CRÉDITO
06/09/2025,1.0,1066,XUXINHA SIMPLES INDIVIDUAL,"2,00","1,00",CARTÃO CRÉDITO
06/09/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",CARTÃO DÉBITO
06/09/2025,1.0,729,CORRENTE MASCULINA ACO,"1,00","20,00",CARTÃO DÉBITO
06/09/2025,1.0,460,KIT LAÇO INFANTIL C/ 2 UND,"3,00","12,00",PIX
06/09/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",PIX
06/09/2025,1.0,745,CHAVEIRO LETRAS,"1,00","7,00",PIX
06/09/2025,1.0,912,BATOM MATTE LIPSTICK AMOR ANJO,"1,00","12,00",CARTÃO CRÉDITO
06/09/2025,15.0,395,BANDANA CABEÇA POLIESTE,"2,00","7,00",DINHEIRO
08/09/2025,1.0,171,PELUCIA URSINHO STITCH,"1,00","70,00",CARNÊ
08/09/2025,1.0,1023,CONJ PIJAMA INFANTIL STITCH MANGA E CALÇA COMPRIDA M,"1,00","68,00",CARNÊ
08/09/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",CARTÃO DÉBITO
08/09/2025,1.0,564,PALITO METAL DE CABELO,"1,00","13,00",CARTÃO DÉBITO
08/09/2025,1.0,435,ESTOJO 1 ZIPER QUADRADO (INSP. KIPLING),"1,00","40,00",CARTÃO DÉBITO
08/09/2025,1.0,543,PIRANHA METAL PEQUENA,"1,00","10,00",CARTÃO DÉBITO
08/09/2025,1.0,1131,CONJ PIJAMA ADULTO FEMININO CANELADO,"1,00","40,00",CARTÃO CRÉDITO
08/09/2025,1.0,485,KIT XUXINHA INFANTIL SILICONE C/2 UND,"1,00","3,99",CARTÃO CRÉDITO
08/09/2025,1.0,96,LAPIS INFINITO HELLO KITTY,"1,00","11,99",CARTÃO CRÉDITO
08/09/2025,1.0,20,LAPIS INFINITO C/ BORRACHA STITCH,"1,00","10,00",CARTÃO CRÉDITO
08/09/2025,1.0,453,BOLSA SILICONE INFANTIL,"1,00","25,00",PIX
08/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
08/09/2025,1.0,1133,PIRANHA MÉDIA,"1,00","8,00",PIX
08/09/2025,1.0,1118,PRESILHA GRAMPO PERÓLA PLÁSTICO,"1,00","13,00",PIX
08/09/2025,1.0,999,PIRANHA ACETATO PEQUENA,"1,00","10,99",CARTÃO DÉBITO
08/09/2025,1.0,1022,BICO PATO ACETATO METAL INDIVIDUAL,"1,00","7,00",CARTÃO DÉBITO
